"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getreferraloutcome-request","getreferraloutcome-request","","","",0,*,"","","","null {[]} {[]}
","GetReferralOutcome — Request","Logisk modell för requestparametrar i GetReferralOutcome
(RIV-TA urn:riv:clinicalprocess:healthcond:actoutcome:GetReferralOutcome:3).","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getreferraloutcome-request.careUnitHSAid","getreferraloutcome-request.careUnitHSAid","","","",0,*,"","","","Identifier {[]} {[]}
","HSA-id för vårdenhet (filter)","Filtrering på vårdenhet. Kardinalitet: Valfri, lista.","","","","","","","","","",,,,,"",,,,"getreferraloutcome-request.careUnitHSAid",0,*,"",""
"getreferraloutcome-request.patientId","getreferraloutcome-request.patientId","","","",1,1,"","","","Identifier {[]} {[]}
","Patientens personnummer eller samordningsnummer","PersonIdType — id och type-OID. Obligatorisk.","","","","","","","","","",,,,,"",,,,"getreferraloutcome-request.patientId",1,1,"",""
"getreferraloutcome-request.datePeriod","getreferraloutcome-request.datePeriod","","","",0,1,"","","","Period {[]} {[]}
","Datumperiod för sökning","start och end är obligatoriska om datePeriod anges.","","","","","","","","","",,,,,"",,,,"getreferraloutcome-request.datePeriod",0,1,"",""
"getreferraloutcome-request.sourceSystemHSAId","getreferraloutcome-request.sourceSystemHSAId","","","",0,1,"","","","Identifier {[]} {[]}
","HSA-id för källsystem (filter)","HSA-id för källsystem (filter)","","","","","","","","","",,,,,"",,,,"getreferraloutcome-request.sourceSystemHSAId",0,1,"",""
"getreferraloutcome-request.careContactId","getreferraloutcome-request.careContactId","","","",0,*,"","","","string {[]} {[]}
","Vårdkontaktid (filter)","Begränsar sökning till specifika vårdkontakter. Valfri, lista.","","","","","","","","","",,,,,"",,,,"getreferraloutcome-request.careContactId",0,*,"",""
