URL,Version,Status,OIDs,Name,Title,Description,Used
https://fhir.inera.se/CodeSystem/deliverycode,4.2.2,active,,DeliveryCodeCS,DeliveryCode,"Kodverk för förlossningssätt (DeliveryCodeEnum). Används i GetMaternityMedicalHistory.","ValueSet/deliverycode-vs"
https://fhir.inera.se/CodeSystem/examinationstatuscode,4.2.2,active,,ExaminationStatusCodeCS,ExaminationStatusCode,"Kodverk för undersökningsstatus (ExaminationStatusCodeEnum). Används i GetImagingOutcome.","ValueSet/examinationstatuscode-vs"
https://fhir.inera.se/CodeSystem/referraloutcometypecode,4.2.2,active,,ReferralOutcomeTypeCodeCS,ReferralOutcomeTypeCode,"Kodverk för typ av remissvar (ReferralOutcomeTypeCodeEnum). Används i GetReferralOutcome.","ValueSet/referraloutcometypecode-vs"
https://fhir.inera.se/CodeSystem/sexcode,4.2.2,active,,SexCodeCS,SexCode,"Kodverk för kön (SexCodeEnum). Används i GetMaternityMedicalHistory för barnets kön. OBS: Överväg att använda HL7 AdministrativeGender istället.","ValueSet/sexcode-vs"
https://fhir.inera.se/CodeSystem/typeofresultcode,4.2.2,active,,TypeOfResultCodeCS,TypeOfResultCode,"Kodverk för typ av resultat (TypeOfResultCodeEnum). Används i GetImagingOutcome och GetReferralOutcome.","ValueSet/typeofresultcode-vs"
