"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getterminologysubsetinformation-request","getterminologysubsetinformation-request","","","",0,*,"","","","null {[]} {[]}
","GetTerminologySubsetInformation — Request","Logisk modell för begäran i GetTerminologySubsetInformation
(urn:riv:infrastructure:informationstructureservice:terminology:GetTerminologySubsetInformationResponder:1, GetTerminologySubsetInformationRequestType), inklusive SOAP-huvuden enligt WSDL.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getterminologysubsetinformation-request.logicalAddress","getterminologysubsetinformation-request.logicalAddress","","","",1,1,"","","","string {[]} {[]}
","logicalAddress","SOAP-huvud LogicalAddress. HSA-id for the entity responsible for the subset","","","","","","","","","",,,,,"",,,,"getterminologysubsetinformation-request.logicalAddress",1,1,"",""
"getterminologysubsetinformation-request.SubsetIdentity","getterminologysubsetinformation-request.SubsetIdentity","","","",1,*,"","","","string {[]} {[]}
","SubsetIdentity","Identifierare som representerar urvalet","","","","","","","","","",,,,,"",,,,"getterminologysubsetinformation-request.SubsetIdentity",1,*,"",""
"getterminologysubsetinformation-request.LocalOrganizationExtensionId","getterminologysubsetinformation-request.LocalOrganizationExtensionId","","","",0,1,"","","","string {[]} {[]}
","LocalOrganizationExtensionId","Id för system eller organisation","","","","","","","","","",,,,,"",,,,"getterminologysubsetinformation-request.LocalOrganizationExtensionId",0,1,"",""
"getterminologysubsetinformation-request.TermType","getterminologysubsetinformation-request.TermType","","","",1,1,"","","","string {[]} {[]}
","TermType","Type of term","","","","","","","","","",,,,,"",,,,"getterminologysubsetinformation-request.TermType",1,1,"",""
