"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getmedicationprescriptions-request","getmedicationprescriptions-request","","","",0,*,"","","","null {[]} {[]}
","GetMedicationPrescriptions — Request","Logisk modell för requestparametrar i GetMedicationPrescriptions.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getmedicationprescriptions-request.patientId","getmedicationprescriptions-request.patientId","","","",1,1,"","","","Identifier {[]} {[]}
","Person- eller samordningsnummer","Person- eller samordningsnummer enligt Skatteverket.","","","","","","","","","",,,,,"",,,,"getmedicationprescriptions-request.patientId",1,1,"",""
"getmedicationprescriptions-request.medicationPrescriptionSequenceId","getmedicationprescriptions-request.medicationPrescriptionSequenceId","","","",0,*,"","","","Identifier {[]} {[]}
","Filter: unikt id för läkemedelsbehandlingen","Om angivet returneras bara dessa behandlingssekvenser. Kan anges som lista.","","","","","","","","","",,,,,"",,,,"getmedicationprescriptions-request.medicationPrescriptionSequenceId",0,*,"",""
"getmedicationprescriptions-request.includeMedicalDispenseAuthorizations","getmedicationprescriptions-request.includeMedicalDispenseAuthorizations","","","",1,1,"","","","boolean {[]} {[]}
","Inkludera expedieringsunderlag i svaret","Inkludera expedieringsunderlag i svaret","","","","","","","","","",,,,,"",,,,"getmedicationprescriptions-request.includeMedicalDispenseAuthorizations",1,1,"",""
"getmedicationprescriptions-request.medicationStatus","getmedicationprescriptions-request.medicationStatus","","","",1,1,"","","","code {[]} {[]}
","Filtrera på status","Inkludera ordinationer enligt FHIR MedicationRequest status-koder
(http://www.hl7.org/fhir/valueset-medicationrequest-status.html).","","","","","","","","","",,,,,"",,,,"getmedicationprescriptions-request.medicationStatus",1,1,"",""
"getmedicationprescriptions-request.medicationListVersion","getmedicationprescriptions-request.medicationListVersion","","","",0,1,"","","","Identifier {[]} {[]}
","Specifik version av läkemedelslistan","Specifik version av läkemedelslistan","","","","","","","","","",,,,,"",,,,"getmedicationprescriptions-request.medicationListVersion",0,1,"",""
"getmedicationprescriptions-request.currentVersion","getmedicationprescriptions-request.currentVersion","","","",1,1,"","","","boolean {[]} {[]}
","Hämta senaste version","Sätts till true om senaste version ska returneras.","","","","","","","","","",,,,,"",,,,"getmedicationprescriptions-request.currentVersion",1,1,"",""
"getmedicationprescriptions-request.validTimePeriod","getmedicationprescriptions-request.validTimePeriod","","","",0,1,"","","","BackboneElement {[]} {[]}
","Tidsperiod för giltiga ordinationer","Tidsperiod för giltiga ordinationer","","","","","","","","","",,,,,"",,,,"getmedicationprescriptions-request.validTimePeriod",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getmedicationprescriptions-request.validTimePeriod.id","getmedicationprescriptions-request.validTimePeriod.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getmedicationprescriptions-request.validTimePeriod.extension","getmedicationprescriptions-request.validTimePeriod.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
