"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"hamtabarn","hamtabarn","","","",0,*,"","","","null {[]} {[]}
","HamtaBarn — Response","Logisk modell för svaret i HamtaBarn
(urn:riv:se.apotekensservice:pris:HamtaBarnResponder:1, HamtaBarnResponseType).","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"hamtabarn.barn","hamtabarn.barn","","","",1,*,"","","","string {[]} {[]}
","barn","En lista med personnr för barnen.","","","","","","","","","",,,,,"",,,,"hamtabarn.barn",1,*,"",""
