"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"gethosppersonforivo-request","gethosppersonforivo-request","gethosppersonforivo-request","","","",0,*,"","","","null {[]} {[]}
","GetHospPersonForIVO — Request","Logisk modell för requestparametrar i GetHospPersonForIVO.
IVO har utökade sökparametrar jämfört med den publika tjänsten, bland annat möjlighet att
filtrera på länskod, kommunkod, folkbokföringsort, förskrivarkod, yrke och specialistinriktning.
Sökfälten folkbokforingsort, yrke och specialistinriktning stöder wildcard-sökning.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"gethosppersonforivo-request","gethosppersonforivo-request.personnummer","gethosppersonforivo-request.personnummer","","","",0,1,"","","","string {[]} {[]}
","Personnummer","Söker en person efter personnummer. Format: ÅÅÅÅMMDDXXXX (12 siffror).","","","","","","","","","",,,,,"",,,,"gethosppersonforivo-request.personnummer",0,1,"",""
"gethosppersonforivo-request","gethosppersonforivo-request.samordningsnummer","gethosppersonforivo-request.samordningsnummer","","","",0,1,"","","","string {[]} {[]}
","Samordningsnummer","Söker en person efter samordningsnummer. Format: ÅÅÅÅMMDDXXXX (12 siffror).","","","","","","","","","",,,,,"",,,,"gethosppersonforivo-request.samordningsnummer",0,1,"",""
"gethosppersonforivo-request","gethosppersonforivo-request.efternamn","gethosppersonforivo-request.efternamn","","","",0,1,"","","","string {[]} {[]}
","Efternamn","Söker personer efter efternamn.","","","","","","","","","",,,,,"",,,,"gethosppersonforivo-request.efternamn",0,1,"",""
"gethosppersonforivo-request","gethosppersonforivo-request.fornamn","gethosppersonforivo-request.fornamn","","","",0,1,"","","","string {[]} {[]}
","Förnamn","Söker personer efter förnamn.","","","","","","","","","",,,,,"",,,,"gethosppersonforivo-request.fornamn",0,1,"",""
"gethosppersonforivo-request","gethosppersonforivo-request.fodelsedatum","gethosppersonforivo-request.fodelsedatum","","","",0,1,"","","","string {[]} {[]}
","Födelsedatum (ÅÅÅÅMMDD)","Söker personer efter födelsedatum. Format: ÅÅÅÅMMDD.","","","","","","","","","",,,,,"",,,,"gethosppersonforivo-request.fodelsedatum",0,1,"",""
"gethosppersonforivo-request","gethosppersonforivo-request.lansKod","gethosppersonforivo-request.lansKod","","","",0,1,"","","","string {[]} {[]}
","Länskod","Filtrerar sökning efter person utifrån länskod.","","","","","","","","","",,,,,"",,,,"gethosppersonforivo-request.lansKod",0,1,"",""
"gethosppersonforivo-request","gethosppersonforivo-request.kommunKod","gethosppersonforivo-request.kommunKod","","","",0,1,"","","","string {[]} {[]}
","Kommunkod","Filtrerar sökning efter person utifrån kommunkod.","","","","","","","","","",,,,,"",,,,"gethosppersonforivo-request.kommunKod",0,1,"",""
"gethosppersonforivo-request","gethosppersonforivo-request.folkbokforingsort","gethosppersonforivo-request.folkbokforingsort","","","",0,1,"","","","string {[]} {[]}
","Folkbokföringsort","Filtrerar sökning efter person utifrån folkbokföringsort.
Tillåter wildcard: '*' eller '%' matchar delar av text, '?' eller '_' matchar ett tecken.","","","","","","","","","",,,,,"",,,,"gethosppersonforivo-request.folkbokforingsort",0,1,"",""
"gethosppersonforivo-request","gethosppersonforivo-request.forskrivarkod","gethosppersonforivo-request.forskrivarkod","","","",0,1,"","","","string {[]} {[]}
","Förskrivarkod","Filtrerar sökning efter person utifrån förskrivarkod.","","","","","","","","","",,,,,"",,,,"gethosppersonforivo-request.forskrivarkod",0,1,"",""
