URL,Version,Status,OIDs,Name,Title,Description,Used
https://fhir.inera.se/CodeSystem/kon-cs,2.0.0,active,,KonCS,Kön,"Kodverk för kön. OID: 1.2.752.129.2.2.1.1.","ValueSet/kon-vs"
https://fhir.inera.se/CodeSystem/legitimerat-yrke-cs,2.0.0,active,,LegitimeratYrkeCS,Legitimerat yrke,"Kodverk för legitimerade yrken inom hälso- och sjukvård. OID: 1.2.752.116.3.1.3.","ValueSet/legitimerat-yrke-vs"
https://fhir.inera.se/CodeSystem/typ-av-behorighetsbegransning-cs,2.0.0,active,,TypAvBehorighetsbegransningCS,Typ av behörighetsbegränsning,"Kodverk för typer av behörighetsbegränsning för legitimerade yrken. OID: 1.2.752.116.3.1.5.","ValueSet/typ-av-behorighetsbegransning-vs"
