"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"hamtameddelanden","hamtameddelanden","","","",0,*,"","","","null {[]} {[]}
","HamtaMeddelanden — Response","Logisk modell för svaret i HamtaMeddelanden
(urn:riv:druglogistics:dosedispensing:HamtaMeddelandenResponder:1, HamtaMeddelandenResponseType).","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"hamtameddelanden.resultatkod","hamtameddelanden.resultatkod","","","",1,1,"","","","code {[]} {[]}
","resultatkod","resultatkod","","","","","","","","","",,"required","","https://fhir.inera.se/ig/druglogistics-dosedispensing/ValueSet/dosedispensing-resultatkod-vs","",,,,"hamtameddelanden.resultatkod",1,1,"",""
"hamtameddelanden.meddelandetext","hamtameddelanden.meddelandetext","","","",1,1,"","","","string {[]} {[]}
","meddelandetext","meddelandetext","","","","","","","","","",,,,,"",,,,"hamtameddelanden.meddelandetext",1,1,"",""
"hamtameddelanden.meddelandeid","hamtameddelanden.meddelandeid","","","",1,1,"","","","integer {[]} {[]}
","meddelandeid","meddelandeid","","","","","","","","","",,,,,"",,,,"hamtameddelanden.meddelandeid",1,1,"",""
"hamtameddelanden.Meddelanden","hamtameddelanden.Meddelanden","","","",0,*,"","","","BackboneElement {[]} {[]}
","Meddelanden","Meddelanden","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"hamtameddelanden.Meddelanden.id","hamtameddelanden.Meddelanden.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"hamtameddelanden.Meddelanden.extension","hamtameddelanden.Meddelanden.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"hamtameddelanden.Meddelanden.modifierExtension","hamtameddelanden.Meddelanden.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"hamtameddelanden.Meddelanden.meddelandeid","hamtameddelanden.Meddelanden.meddelandeid","","","",1,1,"","","","string {[]} {[]}
","meddelandeid","meddelandeid","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.meddelandeid",1,1,"",""
"hamtameddelanden.Meddelanden.Patientinformation","hamtameddelanden.Meddelanden.Patientinformation","","","",0,1,"","","","BackboneElement {[]} {[]}
","Patientinformation","Patientinformation","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.Patientinformation",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"hamtameddelanden.Meddelanden.Patientinformation.id","hamtameddelanden.Meddelanden.Patientinformation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"hamtameddelanden.Meddelanden.Patientinformation.extension","hamtameddelanden.Meddelanden.Patientinformation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"hamtameddelanden.Meddelanden.Patientinformation.modifierExtension","hamtameddelanden.Meddelanden.Patientinformation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"hamtameddelanden.Meddelanden.Patientinformation.fornamn","hamtameddelanden.Meddelanden.Patientinformation.fornamn","","","",1,1,"","","","string {[]} {[]}
","fornamn","Anvandarens fornamn.","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.Patientinformation.fornamn",1,1,"",""
"hamtameddelanden.Meddelanden.Patientinformation.mellannamn","hamtameddelanden.Meddelanden.Patientinformation.mellannamn","","","",0,1,"","","","string {[]} {[]}
","mellannamn","Anvandarens mellanamn.","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.Patientinformation.mellannamn",0,1,"",""
"hamtameddelanden.Meddelanden.Patientinformation.efternamn","hamtameddelanden.Meddelanden.Patientinformation.efternamn","","","",1,1,"","","","string {[]} {[]}
","efternamn","Anvandarens efternamn.","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.Patientinformation.efternamn",1,1,"",""
"hamtameddelanden.Meddelanden.Patientinformation.identitetstyp","hamtameddelanden.Meddelanden.Patientinformation.identitetstyp","","","",1,1,"","","","code {[]} {[]}
","identitetstyp","identitetstyp","","","","","","","","","",,"required","","https://fhir.inera.se/ig/druglogistics-dosedispensing/ValueSet/dosedispensing-identitetstyp-vs","",,,,"hamtameddelanden.Meddelanden.Patientinformation.identitetstyp",1,1,"",""
"hamtameddelanden.Meddelanden.Patientinformation.personid","hamtameddelanden.Meddelanden.Patientinformation.personid","","","",1,1,"","","","string {[]} {[]}
","personid","Anvandarens personid","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.Patientinformation.personid",1,1,"",""
"hamtameddelanden.Meddelanden.Patientinformation.lanskod","hamtameddelanden.Meddelanden.Patientinformation.lanskod","","","",0,1,"","","","string {[]} {[]}
","lanskod","Anvandarens folkbokforda lanskod","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.Patientinformation.lanskod",0,1,"",""
"hamtameddelanden.Meddelanden.Patientinformation.kommunkod","hamtameddelanden.Meddelanden.Patientinformation.kommunkod","","","",0,1,"","","","string {[]} {[]}
","kommunkod","Anvandarens folkbokforda kommunkod","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.Patientinformation.kommunkod",0,1,"",""
"hamtameddelanden.Meddelanden.kommunikationsriktning","hamtameddelanden.Meddelanden.kommunikationsriktning","","","",0,1,"","","","code {[]} {[]}
","kommunikationsriktning","kommunikationsriktning","","","","","","","","","",,"required","","https://fhir.inera.se/ig/druglogistics-dosedispensing/ValueSet/dosedispensing-kommunikationsriktning-vs","",,,,"hamtameddelanden.Meddelanden.kommunikationsriktning",0,1,"",""
"hamtameddelanden.Meddelanden.tidigaremeddelandeid","hamtameddelanden.Meddelanden.tidigaremeddelandeid","","","",0,1,"","","","string {[]} {[]}
","tidigaremeddelandeid","tidigaremeddelandeid","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.tidigaremeddelandeid",0,1,"",""
"hamtameddelanden.Meddelanden.ordinationsid","hamtameddelanden.Meddelanden.ordinationsid","","","",0,1,"","","","string {[]} {[]}
","ordinationsid","ordinationsid","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.ordinationsid",0,1,"",""
"hamtameddelanden.Meddelanden.glnkod","hamtameddelanden.Meddelanden.glnkod","","","",0,1,"","","","string {[]} {[]}
","glnkod","glnkod","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.glnkod",0,1,"",""
"hamtameddelanden.Meddelanden.dosapoteknamn","hamtameddelanden.Meddelanden.dosapoteknamn","","","",0,1,"","","","string {[]} {[]}
","dosapoteknamn","dosapoteknamn","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.dosapoteknamn",0,1,"",""
"hamtameddelanden.Meddelanden.sandningstidpunkt","hamtameddelanden.Meddelanden.sandningstidpunkt","","","",1,1,"","","","dateTime {[]} {[]}
","sandningstidpunkt","sandningstidpunkt","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.sandningstidpunkt",1,1,"",""
"hamtameddelanden.Meddelanden.sandarefornamn","hamtameddelanden.Meddelanden.sandarefornamn","","","",1,1,"","","","string {[]} {[]}
","sandarefornamn","sandarefornamn","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.sandarefornamn",1,1,"",""
"hamtameddelanden.Meddelanden.sandareefternamn","hamtameddelanden.Meddelanden.sandareefternamn","","","",1,1,"","","","string {[]} {[]}
","sandareefternamn","sandareefternamn","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.sandareefternamn",1,1,"",""
"hamtameddelanden.Meddelanden.sandarehsaid","hamtameddelanden.Meddelanden.sandarehsaid","","","",0,1,"","","","string {[]} {[]}
","sandarehsaid","sandarehsaid","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.sandarehsaid",0,1,"",""
"hamtameddelanden.Meddelanden.sandareyrkeskod","hamtameddelanden.Meddelanden.sandareyrkeskod","","","",0,1,"","","","code {[]} {[]}
","sandareyrkeskod","sandareyrkeskod","","","","","","","","","",,"required","","https://fhir.inera.se/ig/druglogistics-dosedispensing/ValueSet/dosedispensing-yrkeskod-vs","",,,,"hamtameddelanden.Meddelanden.sandareyrkeskod",0,1,"",""
"hamtameddelanden.Meddelanden.sandarearbetsplats","hamtameddelanden.Meddelanden.sandarearbetsplats","","","",0,1,"","","","string {[]} {[]}
","sandarearbetsplats","sandarearbetsplats","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.sandarearbetsplats",0,1,"",""
"hamtameddelanden.Meddelanden.rubrik","hamtameddelanden.Meddelanden.rubrik","","","",0,1,"","","","string {[]} {[]}
","rubrik","rubrik","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.rubrik",0,1,"",""
"hamtameddelanden.Meddelanden.prioritet","hamtameddelanden.Meddelanden.prioritet","","","",0,1,"","","","code {[]} {[]}
","prioritet","prioritet","","","","","","","","","",,"required","","https://fhir.inera.se/ig/druglogistics-dosedispensing/ValueSet/dosedispensing-meddelandeprioritet-vs","",,,,"hamtameddelanden.Meddelanden.prioritet",0,1,"",""
"hamtameddelanden.Meddelanden.meddelandestatus","hamtameddelanden.Meddelanden.meddelandestatus","","","",1,1,"","","","code {[]} {[]}
","meddelandestatus","meddelandestatus","","","","","","","","","",,"required","","https://fhir.inera.se/ig/druglogistics-dosedispensing/ValueSet/dosedispensing-meddelandestatus-vs","",,,,"hamtameddelanden.Meddelanden.meddelandestatus",1,1,"",""
"hamtameddelanden.Meddelanden.meddelandestatusfornamn","hamtameddelanden.Meddelanden.meddelandestatusfornamn","","","",1,1,"","","","string {[]} {[]}
","meddelandestatusfornamn","meddelandestatusfornamn","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.meddelandestatusfornamn",1,1,"",""
"hamtameddelanden.Meddelanden.meddelandestatusefternamn","hamtameddelanden.Meddelanden.meddelandestatusefternamn","","","",1,1,"","","","string {[]} {[]}
","meddelandestatusefternamn","meddelandestatusefternamn","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.meddelandestatusefternamn",1,1,"",""
"hamtameddelanden.Meddelanden.meddelandestatusarbetsplats","hamtameddelanden.Meddelanden.meddelandestatusarbetsplats","","","",1,1,"","","","string {[]} {[]}
","meddelandestatusarbetsplats","meddelandestatusarbetsplats","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.meddelandestatusarbetsplats",1,1,"",""
"hamtameddelanden.Meddelanden.statustidpunkt","hamtameddelanden.Meddelanden.statustidpunkt","","","",1,1,"","","","dateTime {[]} {[]}
","statustidpunkt","statustidpunkt","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.statustidpunkt",1,1,"",""
"hamtameddelanden.Meddelanden.meddelande","hamtameddelanden.Meddelanden.meddelande","","","",1,1,"","","","string {[]} {[]}
","meddelande","meddelande","","","","","","","","","",,,,,"",,,,"hamtameddelanden.Meddelanden.meddelande",1,1,"",""
