URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fhir.inera.se/ig/clinicalprocess-healthcond-description/ValueSet/assessmentcategory-vs,3.0.5,active,,AssessmentCategoryVS,AssessmentCategory — ValueSet,"Tillåtna värden för fältet assessmentCategory i GetFunctionalStatus.",,"Internal"
https://fhir.inera.se/ig/clinicalprocess-healthcond-description/ValueSet/clinicaldocumentnotecode-vs,3.0.5,active,,ClinicalDocumentNoteCodeVS,KV Anteckningstyp — ValueSet,"Tillåtna värden för fältet clinicalDocumentNoteCode i GetCareDocumentation enligt KV Anteckningstyp (OID: 1.2.752.129.2.2.2.11).",,"Internal"
https://fhir.inera.se/ig/clinicalprocess-healthcond-description/ValueSet/diagnosistype-vs,3.0.5,active,,DiagnosisTypeVS,DiagnosisType — ValueSet,"Tillåtna värden för fältet typeOfDiagnosis i GetDiagnosis.",,"Internal"
