"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getalertinformation-request","getalertinformation-request","getalertinformation-request","","","",0,*,"","","","null {[]} {[]}
","GetAlertInformation — Request","Logisk modell för requestparametrar i GetAlertInformation
(RIV-TA urn:riv:clinicalprocess:healthcond:description:GetAlertInformationResponder:2).
Söker uppmärksamhetsinformation för en patient med valfri filtrering.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getalertinformation-request","getalertinformation-request.careUnitHSAId","getalertinformation-request.careUnitHSAId","","","",0,*,"","","","Identifier {[]} {[]}
","Filtrering på vårdenhet","Filtrering på vårdenhet (careUnitHSAId).
Kardinalitet: Valfri, lista.","","","","","","","","","",,,,,"",,,,"getalertinformation-request.careUnitHSAId",0,*,"",""
"getalertinformation-request","getalertinformation-request.patientId","getalertinformation-request.patientId","","","",1,1,"","","","Identifier {[]} {[]}
","Patientens id","Id för patienten. id = personnummer/samordningsnummer. type = OID för identifierartyp.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getalertinformation-request.patientId",1,1,"",""
"getalertinformation-request","getalertinformation-request.timePeriod","getalertinformation-request.timePeriod","","","",0,1,"","","","Period {[]} {[]}
","Tidsperiod för sökning","Begränsar sökningen till det angivna intervallet. start och end på formatet ÅÅÅÅMMDD.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getalertinformation-request.timePeriod",0,1,"",""
"getalertinformation-request","getalertinformation-request.sourceSystemHSAId","getalertinformation-request.sourceSystemHSAId","","","",0,1,"","","","Identifier {[]} {[]}
","Källsystem HSA-id","Begränsar sökning till uppmärksamhetsinformation från ett specifikt källsystem.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getalertinformation-request.sourceSystemHSAId",0,1,"",""
"getalertinformation-request","getalertinformation-request.careContactId","getalertinformation-request.careContactId","","","",0,*,"","","","string {[]} {[]}
","Vårdkontakts-id","Begränsar sökning till uppmärksamhetsinformation kopplad till angiven vårdkontakt.
Kardinalitet: Valfri, lista.","","","","","","","","","",,,,,"",,,,"getalertinformation-request.careContactId",0,*,"",""
"getalertinformation","getalertinformation","getalertinformation","","","",0,*,"","","","null {[]} {[]}
","GetAlertInformation","Logisk modell för tjänstekontraktet GetAlertInformation
(RIV-TA urn:riv:clinicalprocess:healthcond:description:GetAlertInformationResponder:2).
Representerar responsens informationsstruktur: uppmärksamhetsinformation för en patient,
exempelvis överkänslighet mot läkemedel, allvarlig sjukdom eller vårdbegränsningar.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getalertinformation","getalertinformation.alertInformation","getalertinformation.alertInformation","","","",0,*,"","","","BackboneElement {[]} {[]}
","Uppmärksamhetsinformation","Den uppmärksamhetsinformation som matchar begäran.
Kardinalitet: Valfri, lista.","","","","","","","","","",,,,,"",,,,"getalertinformation.alertInformation",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getalertinformation","getalertinformation.alertInformation.id","getalertinformation.alertInformation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getalertinformation","getalertinformation.alertInformation.extension","getalertinformation.alertInformation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getalertinformation","getalertinformation.alertInformation.modifierExtension","getalertinformation.alertInformation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getalertinformation","getalertinformation.alertInformation.alertInformationHeader","getalertinformation.alertInformation.alertInformationHeader","","","",1,1,"","","","BackboneElement {[]} {[]}
","Dokumenthuvud (PatientSummaryHeader)","Innehåller basinformation om dokumentet (PatientSummaryHeaderType).
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getalertinformation.alertInformation.alertInformationHeader",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getalertinformation","getalertinformation.alertInformation.alertInformationHeader.id","getalertinformation.alertInformation.alertInformationHeader.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getalertinformation","getalertinformation.alertInformation.alertInformationHeader.extension","getalertinformation.alertInformation.alertInformationHeader.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getalertinformation","getalertinformation.alertInformation.alertInformationHeader.modifierExtension","getalertinformation.alertInformation.alertInformationHeader.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getalertinformation","getalertinformation.alertInformation.alertInformationHeader.documentId","getalertinformation.alertInformation.alertInformationHeader.documentId","","","",1,1,"","","","string {[]} {[]}
","Dokumentets identitet","Dokumentets identitet som är unik inom källsystemet.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getalertinformation.alertInformation.alertInformationHeader.documentId",1,1,"",""
"getalertinformation","getalertinformation.alertInformation.alertInformationHeader.sourceSystemHSAId","getalertinformation.alertInformation.alertInformationHeader.sourceSystemHSAId","","","",1,1,"","","","Identifier {[]} {[]}
","HSA-id för källsystem","HSA-id för det system som tillgängliggör informationen.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getalertinformation.alertInformation.alertInformationHeader.sourceSystemHSAId",1,1,"",""
