URL,Version,Status,OIDs,Name,Title,Description,Used
https://fhir.inera.se/CodeSystem/resultcode-cs,1.0.0,active,,ResultCodeCS,ResultCode,"Enumerationsvärden för svarskoder som används i ehr:commission-tjänsterna. Kodverket definierar möjliga utfall av ett tjänsteanrop (ResultType.ResultCode). Källa: TKB ehr:commission v1.0, avsnitt Datatyper — commissionservice:ResultCode. XSD: urn:riv:ehr:commission:1, typ ResultCodeType.","ValueSet/resultcode-vs"
