URL,Version,Status,OIDs,Name,Title,Description,Used
https://fhir.inera.se/CodeSystem/patientsummary-responsedetailtypecodes-cs,1.0.0,active,,ResponseDetailTypeCodesCS,Typ av statusmeddelande (response_detail),"Koder för ResponseDetailTypeCodes i domänschemat. Visningstexter ur TKB avsnitt 2.3 Statusrapportering.",
