"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getfmb-request","getfmb-request","","","",0,*,"","","","null {[]} {[]}
","GetFmb — Request","Logisk modell för requestparametrar i GetFmb.
(RIV-TA urn:riv:processmanagement:decisionsupport:insurancemedicinedecisionsupport:GetFmb:1).
Anges inga parametrar returneras samtliga aktiva underlag.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getfmb-request.underlagsId","getfmb-request.underlagsId","","","",0,*,"","","","Identifier {[]} {[]}
","Identifierare för ett specifikt beslutsunderlag","Anger om endast ett eller ett antal underlag skall hämtas och i så fall vilka.
Anges inget underlagsId returneras alla underlag.","","","","","","","","","",,,,,"",,,,"getfmb-request.underlagsId",0,*,"",""
"getfmb-request.diagnosKod","getfmb-request.diagnosKod","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Diagnoskod för filtrering av beslutsunderlag","Anger om beslutsunderlag endast skall hämtas för en eller ett antal diagnoskoder.
Anges med ICD-10-SE kodverket.
Anges ingen diagnoskod returneras alla underlag.","","","","","","","","","",,,,,"",,,,"getfmb-request.diagnosKod",0,*,"",""
"getfmb-request.avenEjAktiva","getfmb-request.avenEjAktiva","","","",0,1,"","","","boolean {[]} {[]}
","Anger om även inaktiva beslutsunderlag skall hämtas","Anger om även ej aktiva beslutsunderlag skall hämtas.
Anges ej attributet hämtas endast aktiva.","","","","","","","","","",,,,,"",,,,"getfmb-request.avenEjAktiva",0,1,"",""
