URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fhir.inera.se/ig/infrastructure-eservicesupply-forminteraction/ValueSet/formcategory-vs,2.1,active,,FormCategoryVS,KV Formulärkategori — ValueSet,"Tillåtna värden för formulärkategori (category) enligt KV Formulärkategori.","StructureDefinition/getformtemplate,StructureDefinition/getformtemplates","Internal"
https://fhir.inera.se/ig/infrastructure-eservicesupply-forminteraction/ValueSet/formstatus-vs,2.1,active,,FormStatusVS,KV Form Status — ValueSet,"Tillåtna värden för formulärstatus (formStatus) enligt KV Form Status.","StructureDefinition/getformquestionpage,StructureDefinition/getform,StructureDefinition/saveformpage,StructureDefinition/createform,StructureDefinition/getforms","Internal"
https://fhir.inera.se/ig/infrastructure-eservicesupply-forminteraction/ValueSet/publishstatus-vs,2.1,active,,PublishStatusVS,KV Publiceringsstatus — ValueSet,"Tillåtna värden för publiceringsstatus (publishStatus) för formulärmallar.","StructureDefinition/getformtemplates-request,StructureDefinition/getformtemplate,StructureDefinition/getformtemplates","Internal"
https://fhir.inera.se/ig/infrastructure-eservicesupply-forminteraction/ValueSet/questionnavigationdirection-vs,2.1,active,,QuestionNavigationDirectionVS,KV Navigeringsriktning — ValueSet,"Tillåtna värden för navigeringsriktning (Direction) vid GetFormQuestionPage.","StructureDefinition/getformquestionpage-request","Internal"
https://fhir.inera.se/ig/infrastructure-eservicesupply-forminteraction/ValueSet/resultcode-vs,2.1,active,,ResultCodeVS,KV Resultatkod — ValueSet,"Tillåtna värden för resultatkod i formulärinteraktionstjänsterna.","StructureDefinition/saveformpage,StructureDefinition/saveform,StructureDefinition/cancelform,StructureDefinition/createformrequest","Internal"
