"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getrheumatoidarthritisdata-request","getrheumatoidarthritisdata-request","getrheumatoidarthritisdata-request","","","",0,*,"","","","null {[]} {[]}
","GetRheumatoidArthritisData — Request","Logisk modell för begäran i GetRheumatoidArthritisData
(RIV-TA urn:riv:clinicalprocess:healthcond:rheuma:GetRheumatoidArthritisDataResponder:1, GetRheumatoidArthritisDataType).","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getrheumatoidarthritisdata-request","getrheumatoidarthritisdata-request.careUnitHSAId","getrheumatoidarthritisdata-request.careUnitHSAId","","","",0,*,"","","","Identifier {[]} {[]}
","PDL-enhet","Filtrering på PDL-enhet, motsvarar healthcareProfessionalCareUnitHSAId i svaret.","","","","","","","","","",,,,,"",,,,"getrheumatoidarthritisdata-request.careUnitHSAId",0,*,"",""
"getrheumatoidarthritisdata-request","getrheumatoidarthritisdata-request.patientId","getrheumatoidarthritisdata-request.patientId","","","",1,1,"","","","Identifier {[]} {[]}
","Patient-id","Patientens identifierare. value = id (12 tecken utan avskiljare); system = OID för typ av identifierare: 1.2.752.129.2.1.3.1 (personnummer), 1.2.752.129.2.1.3.3 (samordningsnummer) eller lokalt reservnummer, t.ex. SLL 1.2.752.97.3.1.3.","","","","","","","","","",,,,,"",,,,"getrheumatoidarthritisdata-request.patientId",1,1,"",""
"getrheumatoidarthritisdata-request","getrheumatoidarthritisdata-request.timePeriod","getrheumatoidarthritisdata-request.timePeriod","","","",0,1,"","","","Period {[]} {[]}
","Tidsintervall","Endast svar där authorTime eller signatureTime ligger helt eller delvis inom intervallet returneras. start och end anges båda (ÅÅÅÅMMDD). TKB-tabellen kallar fältet datePeriod.","","","","","","","","","",,,,,"",,,,"getrheumatoidarthritisdata-request.timePeriod",0,1,"",""
"getrheumatoidarthritisdata-request","getrheumatoidarthritisdata-request.sourceSystemHSAId","getrheumatoidarthritisdata-request.sourceSystemHSAId","","","",0,1,"","","","Identifier {[]} {[]}
","Källsystem","Begränsar sökningen till dokument skapade i angivet system. Måste överensstämma med logicalAddress i anropets tekniska kuvertering.","","","","","","","","","",,,,,"",,,,"getrheumatoidarthritisdata-request.sourceSystemHSAId",0,1,"",""
"getrheumatoidarthritisdata-request","getrheumatoidarthritisdata-request.careContactId","getrheumatoidarthritisdata-request.careContactId","","","",0,*,"","","","string {[]} {[]}
","Vård- och omsorgskontakt","Begränsar sökningen till angivna vård- och omsorgskontakter.","","","","","","","","","",,,,,"",,,,"getrheumatoidarthritisdata-request.careContactId",0,*,"",""
"getrheumatoidarthritisdata","getrheumatoidarthritisdata","getrheumatoidarthritisdata","","","",0,*,"","","","null {[]} {[]}
","GetRheumatoidArthritisData — Response","Logisk modell för svaret i GetRheumatoidArthritisData
(RIV-TA urn:riv:clinicalprocess:healthcond:rheuma:GetRheumatoidArthritisDataResponder:1, GetRheumatoidArthritisDataResponseType).
Varje förekomst av rheumatoidArthritisData är ett dokument ur Reuma beslutsstödsjournal eller motsvarande system.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getrheumatoidarthritisdata","getrheumatoidarthritisdata.rheumatoidArthritisData","getrheumatoidarthritisdata.rheumatoidArthritisData","","","",0,*,"","","","BackboneElement {[]} {[]}
","Reumatismdata","Dokument som matchar begäran (RheumatoidArthritisDataType).","","","","","","","","","",,,,,"",,,,"getrheumatoidarthritisdata.rheumatoidArthritisData",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getrheumatoidarthritisdata","getrheumatoidarthritisdata.rheumatoidArthritisData.id","getrheumatoidarthritisdata.rheumatoidArthritisData.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getrheumatoidarthritisdata","getrheumatoidarthritisdata.rheumatoidArthritisData.extension","getrheumatoidarthritisdata.rheumatoidArthritisData.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
