URL,Version,Status,OIDs,Name,Title,Description,Used
https://fhir.inera.se/CodeSystem/bookingstate-cs,1.0.0,active,,BookingStateCS,BookingStateEnum,"Status för beställning. Enligt supportprocess_personalresources_interpretation_1.0.xsd.","ValueSet/bookingstate-vs"
https://fhir.inera.se/CodeSystem/errorcode-cs,1.0.0,active,,ErrorCodeCS,ErrorCodeEnum,"Felkod när resultCode är ERROR. Enligt supportprocess_personalresources_interpretation_1.0.xsd.","ValueSet/errorcode-vs"
https://fhir.inera.se/CodeSystem/inquiryresponseanswer-cs,1.0.0,active,,InquiryResponseAnswerCS,InquiryResponseAnswerEnum,"Svar på förfrågan. Enligt supportprocess_personalresources_interpretation_1.0.xsd.","ValueSet/inquiryresponseanswer-vs"
https://fhir.inera.se/CodeSystem/inquirystate-cs,1.0.0,active,,InquiryStateCS,InquiryStateEnum,"Status för förfrågan. Enligt supportprocess_personalresources_interpretation_1.0.xsd.","ValueSet/inquirystate-vs"
https://fhir.inera.se/CodeSystem/requirementlevel-cs,1.0.0,active,,RequirementLevelCS,RequirementLevelEnum,"Kravnivå: Desired = önskemål, Only = krav. Enligt supportprocess_personalresources_interpretation_1.0.xsd.","ValueSet/requirementlevel-vs"
https://fhir.inera.se/CodeSystem/resultcode-cs,1.0.0,active,,ResultCodeCS,ResultCodeEnum,"Resultatkod för anropet. Enligt supportprocess_personalresources_interpretation_1.0.xsd.","ValueSet/resultcode-vs"
