URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fhir.inera.se/ig/population-residentmaster/ValueSet/avregistreringsorsak-vs,1.2,active,,AvregistreringsorsakVS,Avregistreringsorsak — ValueSet,"Tillåtna värden för fältet AvregistreringsorsakKod.","StructureDefinition/lookupresidentforfullprofile","Internal"
https://fhir.inera.se/ig/population-residentmaster/ValueSet/avregistreringsorsakkomplett-vs,1.2,active,,AvregistreringsorsakKomplettVS,Avregistreringsorsak (komplett) — ValueSet,"Tillåtna värden för fältet AvregistreringsorsakKodKomplett.","StructureDefinition/lookupresidentforfullprofile","Internal"
https://fhir.inera.se/ig/population-residentmaster/ValueSet/civilstandkod-vs,1.2,active,,CivilstandKodVS,Civilståndskod — ValueSet,"Tillåtna värden för fältet CivilstandKod.","StructureDefinition/lookupresidentforfullprofile","Internal"
https://fhir.inera.se/ig/population-residentmaster/ValueSet/kon-vs,1.2,active,,KonVS,Kön — ValueSet,"Tillåtna värden för fältet Kon enligt KonTYPE.","StructureDefinition/lookupresidentforfullprofile","Internal"
https://fhir.inera.se/ig/population-residentmaster/ValueSet/relationstatus-vs,1.2,active,,RelationStatusVS,Relationsstatus — ValueSet,"Tillåtna värden för fältet Status på en Relation.","StructureDefinition/lookupresidentforfullprofile","Internal"
https://fhir.inera.se/ig/population-residentmaster/ValueSet/relationstyp-vs,1.2,active,,RelationstypVS,Relationstyp — ValueSet,"Tillåtna värden för fältet Relationstyp.","StructureDefinition/lookupresidentforfullprofile","Internal"
