URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fhir.inera.se/ig/ehr-patientconsent/ValueSet/assertiontype-vs,1.0.1,active,,AssertionTypeVS,AssertionType — ValueSet,"Tillåtna värden för assertionType enligt AssertionTypeCS.",,"Internal"
https://fhir.inera.se/ig/ehr-patientconsent/ValueSet/resultcode-vs,1.0.1,active,,ResultCodeVS,ResultCode — ValueSet,"Tillåtna svarskoder för samtycketjänstens operationer enligt ResultCodeCS.",,"Internal"
https://fhir.inera.se/ig/ehr-patientconsent/ValueSet/scope-vs,1.0.1,active,,ScopeVS,Scope — ValueSet,"Tillåtna värden för scope (omfång) på intyg enligt ScopeCS.",,"Internal"
