URL,Version,Status,OIDs,Name,Title,Description,Used
https://fhir.inera.se/CodeSystem/assertiontype-cs,1.0.1,active,,AssertionTypeCS,AssertionType,"Typ av intyg som ger direktåtkomst till information från andra vårdgivare enligt PDL. Kan vara patientens samtycke eller nödsituation.",
https://fhir.inera.se/CodeSystem/resultcode-cs,1.0.1,active,,ResultCodeCS,ResultCode,"Svarskoder för samtycketjänstens operationer.",
https://fhir.inera.se/CodeSystem/scope-cs,1.0.1,active,,ScopeCS,Scope,"Omfånget/tillämpningsområde på intyget.",
