URL,Version,Status,OIDs,Name,Title,Description,Used
https://fhir.inera.se/CodeSystem/axs-dosunderlagstatus-cs,7.0.0,active,,DosunderlagStatusCS,Dosunderlagets status,"Status för dosunderlaget enligt dokumentationen av dosunderlagStatus i HamtaPatientInfoResponder_6.0.xsd.","ValueSet/axs-dosunderlagstatus-vs"
https://fhir.inera.se/CodeSystem/axs-folkstatuskod-cs,7.0.0,active,,FolkStatusKodCS,Statuskod för person i FOLK,"Status på personen i FOLK, mappad från träffkoder i FOLK, enligt dokumentationen av statusKod i se.apotekensservice_axs_5.0.xsd.","ValueSet/axs-folkstatuskod-vs"
