URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fhir.inera.se/ig/se-apotekensservice-axs/ValueSet/axs-dosunderlagstatus-vs,7.0.0,active,,DosunderlagStatusVS,Dosunderlagets status,"Alla koder i DosunderlagStatusCS.",,"Internal"
https://fhir.inera.se/ig/se-apotekensservice-axs/ValueSet/axs-folkstatuskod-vs,7.0.0,active,,FolkStatusKodVS,Statuskod för person i FOLK,"Alla koder i FolkStatusKodCS.",,"Internal"
