URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fhir.inera.se/ig/healthcertificate-lifeline/ValueSet/lifeline-anmalanmottagen-vs,1.0.0,active,,AnmalanMottagenVS,Anmälan mottagen,"Alla koder i AnmalanMottagenCS.",,"Internal"
https://fhir.inera.se/ig/healthcertificate-lifeline/ValueSet/lifeline-anmalningstyp-vs,1.0.0,active,,AnmalningsTypVS,Anmälningstyp,"Alla koder i AnmalningsTypCS.",,"Internal"
https://fhir.inera.se/ig/healthcertificate-lifeline/ValueSet/lifeline-erroridenum-vs,1.0.0,active,,ErrorIdEnumVS,Feltyp,"Alla koder i ErrorIdEnumCS.",,"Internal"
https://fhir.inera.se/ig/healthcertificate-lifeline/ValueSet/lifeline-kon-vs,1.0.0,active,,KonVS,Barnets kön,"Alla koder i KonCS.",,"Internal"
https://fhir.inera.se/ig/healthcertificate-lifeline/ValueSet/lifeline-levande-vs,1.0.0,active,,LevandeVS,Levande vid födelsen,"Alla koder i LevandeCS.",,"Internal"
https://fhir.inera.se/ig/healthcertificate-lifeline/ValueSet/lifeline-resultcodeenum-vs,1.0.0,active,,ResultCodeEnumVS,Resultatkod,"Alla koder i ResultCodeEnumCS.",,"Internal"
