URL,Version,Status,OIDs,Name,Title,Description,Used
https://fhir.inera.se/CodeSystem/errorcode-cs,2.2.0,active,,ErrorCodeCS,ErrorCodeEnum,"Felkod när resultCode är ERROR (clinicalprocess_activity_request_2.2.xsd ErrorCodeEnum).","ValueSet/errorcode-vs"
https://fhir.inera.se/CodeSystem/gender-cs,2.2.0,active,,GenderCS,codeForGenderType,"Administrativt kön, Skatteverket OID 1.2.752.129.2.2.1.1 (codes_2.2.xsd codeForGenderType_values).","ValueSet/gender-vs"
https://fhir.inera.se/CodeSystem/requestconfirmationtype-cs,2.2.0,active,,RequestConfirmationTypeCS,codeRequestConfirmationType,"Typ av remissbekräftelse (codes_2.2.xsd codeRequestConfirmationType_values).","ValueSet/requestconfirmationtype-vs"
https://fhir.inera.se/CodeSystem/requestoutcometype-cs,2.2.0,active,,RequestOutcomeTypeCS,codeRequestOutcomeType,"Typ av remissvar (codes_2.2.xsd codeRequestOutcomeType_values).","ValueSet/requestoutcometype-vs"
https://fhir.inera.se/CodeSystem/requesttype-cs,2.2.0,active,,RequestTypeCS,codeForRequestType,"Remisstyp (codes_2.2.xsd codeForRequestType_values).","ValueSet/requesttype-vs"
https://fhir.inera.se/CodeSystem/resultcode-cs,2.2.0,active,,ResultCodeCS,ResultCodeEnum,"Resultatkod för anropet (clinicalprocess_activity_request_2.2.xsd ResultCodeEnum).","ValueSet/resultcode-vs"
https://fhir.inera.se/CodeSystem/telecomtype-cs,2.2.0,active,,TelecomTypeCS,codeForTelecomType,"Typ av telefonnummer (codes_2.2.xsd codeForTelecomType_values).","ValueSet/telecomtype-vs"
https://fhir.inera.se/CodeSystem/versionreason-cs,2.2.0,active,,VersionReasonCS,codeVersionReason,"Versionsorsak enligt Kv e-remiss versionsorsak (codes_2.2.xsd codeVersionReason_values).","ValueSet/versionreason-vs"
