URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fhir.inera.se/ig/ehr-log/ValueSet/activitytype-vs,1.2.3,active,,ActivityTypeVS,ActivityType — ValueSet,"Tillåtna värden för aktivitetstyp (log:ActivityTypeValue) i loggposter.",,"Internal"
https://fhir.inera.se/ig/ehr-log/ValueSet/resultcode-vs,1.2.3,active,,ResultCodeVS,ResultCode — ValueSet,"Tillåtna statuskoder som kan returneras av tjänsterna i ehr:log-domänen.",,"Internal"
