URL,Version,Status,OIDs,Name,Title,Description,Used
https://fhir.inera.se/CodeSystem/activitytype-cs,1.2.3,active,,ActivityTypeCS,ActivityType,"Kodverk för typ av aktivitet som utförts. Definieras i TKB ehr:log avsnitt Datatyper (log:ActivityType).",
https://fhir.inera.se/CodeSystem/resultcode-cs,1.2.3,active,,ResultCodeCS,ResultCode,"Statuskoder som returneras av tjänstekontrakten i ehr:log-domänen. Definieras i TKB ehr:log avsnitt Datatyper.",
