URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fhir.inera.se/ig/insuranceprocess-healthreporting/ValueSet/aktivitetskod-vs,3.1.0,active,,AktivitetskodVS,Aktivitetskod — ValueSet,"Tillåtna värden för aktivitetskod i RegisterMedicalCertificate.","StructureDefinition/registermedicalcertificate-request","Internal"
https://fhir.inera.se/ig/insuranceprocess-healthreporting/ValueSet/amne-vs,3.1.0,active,,AmneVS,Amne — ValueSet,"Tillåtna värden för ämne i fråge/svar-interaktionerna.","StructureDefinition/receivemedicalcertificateanswer-request,StructureDefinition/receivemedicalcertificatequestion-request,StructureDefinition/sendmedicalcertificatequestion-request,StructureDefinition/sendmedicalcertificateanswer-request","Internal"
https://fhir.inera.se/ig/insuranceprocess-healthreporting/ValueSet/nedsattningsgrad-vs,3.1.0,active,,NedsattningsgradVS,Nedsattningsgrad — ValueSet,"Tillåtna värden för grad av arbetsförmågenedsättning i RegisterMedicalCertificate.","StructureDefinition/registermedicalcertificate-request","Internal"
https://fhir.inera.se/ig/insuranceprocess-healthreporting/ValueSet/referenstyp-vs,3.1.0,active,,ReferenstypVS,Referenstyp — ValueSet,"Tillåtna värden för typ av referens i RegisterMedicalCertificate.","StructureDefinition/registermedicalcertificate-request","Internal"
https://fhir.inera.se/ig/insuranceprocess-healthreporting/ValueSet/status-vs,3.1.0,active,,StatusVS,Status — ValueSet,"Tillåtna värden för statustyp för läkarintyg.","StructureDefinition/listcertificates,StructureDefinition/setcertificatestatus-request,StructureDefinition/getcertificate","Internal"
https://fhir.inera.se/ig/insuranceprocess-healthreporting/ValueSet/vardkontakttyp-vs,3.1.0,active,,VardkontakttypVS,Vardkontakttyp — ValueSet,"Tillåtna värden för typ av vårdkontakt i RegisterMedicalCertificate.","StructureDefinition/registermedicalcertificate-request","Internal"
