"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"deleteactivity","deleteactivity","deleteactivity","","","",0,*,"","","","null {[]} {[]}
","DeleteActivity","Logisk modell för tjänstekontraktet DeleteActivity
(RIV-TA processdevelopment:infections). Raderar information som tidigare
registrerats via ProcessActivity. Representerar responsens
informationsstruktur.

Request innehåller endast två filterfält (logicalAddress, activityId) och
dokumenteras i sin helhet i avsnitt 7 istället för som en separat logisk
modell.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"deleteactivity","deleteactivity.resultCode","deleteactivity.resultCode","","","",1,1,"","","","code {[]} {[]}
","Resultatkod","Resultatkod","","","","","","","","","",,"required","","https://fhir.inera.se/ig/processdevelopment-infections/ValueSet/resultcode-vs","",,,,"deleteactivity.resultCode",1,1,"",""
"deleteactivity","deleteactivity.comment","deleteactivity.comment","","","",0,1,"","","","string {[]} {[]}
","Kommentar","Beskrivning av fel som uppstått alternativt information om genomförd
radering.","","","","","","","","","",,,,,"",,,,"deleteactivity.comment",0,1,"",""
"deletecareencounter","deletecareencounter","deletecareencounter","","","",0,*,"","","","null {[]} {[]}
","DeleteCareEncounter","Logisk modell för tjänstekontraktet DeleteCareEncounter
(RIV-TA processdevelopment:infections). Raderar information som tidigare
registrerats via ProcessCareEncounter. Representerar responsens
informationsstruktur.

Request innehåller endast två filterfält (logicalAddress, careEncounterId)
och dokumenteras i sin helhet i avsnitt 7 istället för som en separat
logisk modell.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"deletecareencounter","deletecareencounter.resultCode","deletecareencounter.resultCode","","","",1,1,"","","","code {[]} {[]}
","Resultatkod","Resultatkod","","","","","","","","","",,"required","","https://fhir.inera.se/ig/processdevelopment-infections/ValueSet/resultcode-vs","",,,,"deletecareencounter.resultCode",1,1,"",""
"deletecareencounter","deletecareencounter.comment","deletecareencounter.comment","","","",0,1,"","","","string {[]} {[]}
","Kommentar","Beskrivning av fel som uppstått alternativt information om genomförd
radering.","","","","","","","","","",,,,,"",,,,"deletecareencounter.comment",0,1,"",""
"deletecondition","deletecondition","deletecondition","","","",0,*,"","","","null {[]} {[]}
","DeleteCondition","Logisk modell för tjänstekontraktet DeleteCondition
(RIV-TA processdevelopment:infections). Raderar information som tidigare
registrerats via ProcessCondition. Representerar responsens
informationsstruktur.

Request innehåller endast två filterfält (logicalAddress, conditionId)
och dokumenteras i sin helhet i avsnitt 7 istället för som en separat
logisk modell.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"deletecondition","deletecondition.resultCode","deletecondition.resultCode","","","",1,1,"","","","code {[]} {[]}
","Resultatkod","Resultatkod","","","","","","","","","",,"required","","https://fhir.inera.se/ig/processdevelopment-infections/ValueSet/resultcode-vs","",,,,"deletecondition.resultCode",1,1,"",""
"deletecondition","deletecondition.comment","deletecondition.comment","","","",0,1,"","","","string {[]} {[]}
","Kommentar","Beskrivning av fel som uppstått alternativt information om genomförd
radering.","","","","","","","","","",,,,,"",,,,"deletecondition.comment",0,1,"",""
"deletelaboratoryreport","deletelaboratoryreport","deletelaboratoryreport","","","",0,*,"","","","null {[]} {[]}
","DeleteLaboratoryReport","Logisk modell för tjänstekontraktet DeleteLaboratoryReport
(RIV-TA processdevelopment:infections). Raderar information som tidigare
registrerats via ProcessLaboratoryReport. Representerar responsens
informationsstruktur.

Request innehåller endast två filterfält (logicalAddress,
laboratoryReportId) och dokumenteras i sin helhet i avsnitt 7 istället
för som en separat logisk modell.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"deletelaboratoryreport","deletelaboratoryreport.resultCode","deletelaboratoryreport.resultCode","","","",1,1,"","","","code {[]} {[]}
","Resultatkod","Resultatkod","","","","","","","","","",,"required","","https://fhir.inera.se/ig/processdevelopment-infections/ValueSet/resultcode-vs","",,,,"deletelaboratoryreport.resultCode",1,1,"",""
"deletelaboratoryreport","deletelaboratoryreport.comment","deletelaboratoryreport.comment","","","",0,1,"","","","string {[]} {[]}
","Kommentar","Beskrivning av fel som uppstått alternativt information om genomförd
radering.","","","","","","","","","",,,,,"",,,,"deletelaboratoryreport.comment",0,1,"",""
"deleteprescription","deleteprescription","deleteprescription","","","",0,*,"","","","null {[]} {[]}
","DeletePrescription","Logisk modell för tjänstekontraktet DeletePrescription
(RIV-TA processdevelopment:infections). Raderar information om en
ordination som tidigare registrerats via ProcessPrescriptionReason
(ordinationsorsaken för ordinationen tas inte bort). Representerar
responsens informationsstruktur.

Request innehåller endast två filterfält (logicalAddress, prescriptionId)
och dokumenteras i sin helhet i avsnitt 7 istället för som en separat
logisk modell.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"deleteprescription","deleteprescription.resultCode","deleteprescription.resultCode","","","",1,1,"","","","code {[]} {[]}
","Resultatkod","Resultatkod","","","","","","","","","",,"required","","https://fhir.inera.se/ig/processdevelopment-infections/ValueSet/resultcode-vs","",,,,"deleteprescription.resultCode",1,1,"",""
"deleteprescription","deleteprescription.comment","deleteprescription.comment","","","",0,1,"","","","string {[]} {[]}
","Kommentar","Beskrivning av fel som uppstått alternativt information om genomförd
radering.","","","","","","","","","",,,,,"",,,,"deleteprescription.comment",0,1,"",""
