URL,Version,Status,OIDs,Name,Title,Description,Used
https://fhir.inera.se/CodeSystem/result-code-cs,1.1,active,,ResultCodeCS,ResultCode,"Kodverk för resultatkoder i tjänstedomänen crm:scheduling. Används i svaren för CancelBooking, MakeBooking och UpdateBooking.","ValueSet/result-code-vs"
